person,person_label,genders,dobs,countries,continents,hasMiddleName,hasNoLastName,person_label_norm,hasDifficultName,difficult_reason,surName,lastName,iso_country
http://www.wikidata.org/entity/Q100258900,Ghaniyya Bouhouia,female,1988-10-11T00:00:00Z,Algeria,Africa,False,False,Ghaniyya Bouhouia,False,,Ghaniyya,Bouhouia,DZ
http://www.wikidata.org/entity/Q100259331,Bella Keshk,female,1994-01-01T00:00:00Z,Egypt,Africa,False,False,Bella Keshk,False,,Bella,Keshk,EG
http://www.wikidata.org/entity/Q100259783,Magda Saleh,female,1943-01-01T00:00:00Z,Kingdom of Egypt,,False,False,Magda Saleh,False,,Magda,Saleh,
http://www.wikidata.org/entity/Q100260890,Emna Fakher,female,1981-03-10T00:00:00Z,Tunisia,Africa,False,False,Emna Fakher,False,,Emna,Fakher,TN
http://www.wikidata.org/entity/Q100261615,Marianne Khoury,female,1958-10-02T00:00:00Z,Egypt,Africa,False,False,Marianne Khoury,False,,Marianne,Khoury,EG
http://www.wikidata.org/entity/Q100268168,Teodolinda Rosa Rodrigues Coelho,female,1959-08-02T00:00:00Z,Angola,Africa,True,False,Teodolinda Rosa Rodrigues Coelho,True,middleName,,,AO
http://www.wikidata.org/entity/Q100268832,Diarra Mariam Flantié Diallo,female,1955-06-28T00:00:00Z,Mali,Africa,True,False,Diarra Mariam Flantié Diallo,True,middleName|non_ascii,,,ML
http://www.wikidata.org/entity/Q100268843,Gakou Salamata Fofana,female,1956-01-01T00:00:00Z,Mali,Africa,True,False,Gakou Salamata Fofana,True,middleName,,,ML
http://www.wikidata.org/entity/Q100268929,Diabaté Fatoumata Guindo,female,1973-06-28T00:00:00Z,Mali,Africa,True,False,Diabaté Fatoumata Guindo,True,middleName|non_ascii,,,ML
http://www.wikidata.org/entity/Q100269043,Sangaré Oumou Ba,female,1947-02-15T00:00:00Z,Mali,Africa,True,False,Sangaré Oumou Ba,True,middleName|non_ascii,,,ML
http://www.wikidata.org/entity/Q100269474,Vicentia Boco,female,1949-01-22T00:00:00Z,Benin,Africa,False,False,Vicentia Boco,False,,Vicentia,Boco,BJ
http://www.wikidata.org/entity/Q100272601,Therese Soukup,female,2003-07-08T00:00:00Z,Seychelles,Africa,False,False,Therese Soukup,False,,Therese,Soukup,SC
http://www.wikidata.org/entity/Q100273559,Aisha Yesufu,female,1973-12-12T00:00:00Z,Nigeria,Africa,False,False,Aisha Yesufu,False,,Aisha,Yesufu,NG
http://www.wikidata.org/entity/Q100275809,Togola Marie Jacqueline Nana,female,1949-04-29T00:00:00Z,Mali,Africa,True,False,Togola Marie Jacqueline Nana,True,middleName,,,ML
http://www.wikidata.org/entity/Q100276084,Priscilla Jana,female,1943-12-05T00:00:00Z,South Africa,Africa,False,False,Priscilla Jana,False,,Priscilla,Jana,ZA
http://www.wikidata.org/entity/Q100279030,Diarra Raky Talla,female,1966-08-15T00:00:00Z,Mali,Africa,True,False,Diarra Raky Talla,True,middleName,,,ML
http://www.wikidata.org/entity/Q100279449,Sanogo Aminata Mallé,female,1957-01-01T00:00:00Z,Mali,Africa,True,False,Sanogo Aminata Mallé,True,middleName|non_ascii,,,ML
http://www.wikidata.org/entity/Q100280127,Bintou Founé Samaké,female,1960-01-01T00:00:00Z,Mali,Africa,True,False,Bintou Founé Samaké,True,middleName|non_ascii,,,ML
http://www.wikidata.org/entity/Q100280563,Traoré Seynabou Diop,female,1963-11-16T00:00:00Z,Mali,Africa,True,False,Traoré Seynabou Diop,True,middleName|non_ascii,,,ML
http://www.wikidata.org/entity/Q100310363,Aïcha Macky,female,1982-01-08T00:00:00Z,Niger,Africa,False,False,Aïcha Macky,True,non_ascii,Aïcha,Macky,NG
http://www.wikidata.org/entity/Q100313973,Keïta Aïda M'Bo,female,1958-01-01T00:00:00Z,Mali,Africa,True,False,Keïta Aïda M'Bo,True,middleName|apostrophe|non_ascii,,,ML
http://www.wikidata.org/entity/Q100319041,Philippa Ndisi-Herrmann,female,1985-01-01T00:00:00Z,Kenya,Africa,False,False,Philippa Ndisi-Herrmann,True,hyphen,Philippa,Ndisi-Herrmann,KE
http://www.wikidata.org/entity/Q100320633,Ly Taher Dravé,female,1972-06-01T00:00:00Z,Mali,Africa,True,False,Ly Taher Dravé,True,middleName|non_ascii,,,ML
http://www.wikidata.org/entity/Q100324206,Bridget Otoo,female,1983-01-01T00:00:00Z,Ghana,Africa,False,False,Bridget Otoo,False,,Bridget,Otoo,GH
http://www.wikidata.org/entity/Q100326095,Branwen Okpako,female,1969-02-25T00:00:00Z,Nigeria,Africa,False,False,Branwen Okpako,False,,Branwen,Okpako,NG
http://www.wikidata.org/entity/Q100330628,Voahary Rakotovelomanantsoa,female,1982-07-20T00:00:00Z,Madagascar,Africa,False,False,Voahary Rakotovelomanantsoa,False,,Voahary,Rakotovelomanantsoa,MG
http://www.wikidata.org/entity/Q100330737,Joelle Kayembe,female,1983-05-31T00:00:00Z,Democratic Republic of the Congo,,False,False,Joelle Kayembe,False,,Joelle,Kayembe,
http://www.wikidata.org/entity/Q100334087,Sophia Byass,female,1993-05-26T00:00:00Z,The Gambia,Africa,False,False,Sophia Byass,False,,Sophia,Byass,GM
http://www.wikidata.org/entity/Q100341292,Marthe Solange Achy Brou,female,1949-01-01T00:00:00Z,Ivory Coast,,True,False,Marthe Solange Achy Brou,True,middleName,,,
http://www.wikidata.org/entity/Q100341661,Celeste Heloise Barker,female,1960-07-07T00:00:00Z,South Africa,Africa,True,False,Celeste Heloise Barker,True,middleName,,,ZA
http://www.wikidata.org/entity/Q100343336,Mandisa Makesini,female,1975-09-20T00:00:00Z,South Africa,Africa,False,False,Mandisa Makesini,False,,Mandisa,Makesini,ZA
http://www.wikidata.org/entity/Q100364484,Loub Yacout Zaïdou,female,1961-01-01T00:00:00Z,Comoros,Africa,True,False,Loub Yacout Zaïdou,True,middleName|non_ascii,,,KM
http://www.wikidata.org/entity/Q100375903,Cynthia Butare,female,1987-01-01T00:00:00Z,Rwanda,Africa,False,False,Cynthia Butare,False,,Cynthia,Butare,RW
http://www.wikidata.org/entity/Q100376295,Thouria El Hadraoui,female,1957-01-01T00:00:00Z,Morocco,Africa,True,False,Thouria El Hadraoui,True,middleName,,,MA
http://www.wikidata.org/entity/Q100376310,Sakina Safadi,female,1952-01-01T00:00:00Z,Morocco,Africa,False,False,Sakina Safadi,False,,Sakina,Safadi,MA
http://www.wikidata.org/entity/Q100383566,Laura Musanase,female,1993-01-01T00:00:00Z,Tanzania,Africa,False,False,Laura Musanase,False,,Laura,Musanase,TZ
http://www.wikidata.org/entity/Q100384329,Munezero Aline,female,1994-01-01T00:00:00Z,Rwanda,Africa,False,False,Munezero Aline,False,,Munezero,Aline,RW
http://www.wikidata.org/entity/Q100396318,Girley Jazama,female,1984-01-01T00:00:00Z,Namibia,Africa,False,False,Girley Jazama,False,,Girley,Jazama,NA
http://www.wikidata.org/entity/Q100415817,Nadège Uwamwezi,female,1993-01-01T00:00:00Z,Rwanda,Africa,False,False,Nadège Uwamwezi,True,non_ascii,Nadège,Uwamwezi,RW
http://www.wikidata.org/entity/Q100418524,Dora Francisca Edu-Buandoh,female,1962-04-01T00:00:00Z,Ghana,Africa,True,False,Dora Francisca Edu-Buandoh,True,middleName|hyphen,,,GH
http://www.wikidata.org/entity/Q100427228,Martine Oulabou,female,1959-01-01T00:00:00Z,Gabon,Africa,False,False,Martine Oulabou,False,,Martine,Oulabou,GA
http://www.wikidata.org/entity/Q100431141,Ayyam Sureau,female,1965-01-01T00:00:00Z,Egypt,Africa,False,False,Ayyam Sureau,False,,Ayyam,Sureau,EG
http://www.wikidata.org/entity/Q100433730,Catherine Kamau,female,1987-02-03T00:00:00Z,Kenya,Africa,False,False,Catherine Kamau,False,,Catherine,Kamau,KE
http://www.wikidata.org/entity/Q100433813,Aïcha Boro,female,1978-05-24T00:00:00Z,Burkina Faso,Africa,False,False,Aïcha Boro,True,non_ascii,Aïcha,Boro,BF
http://www.wikidata.org/entity/Q100436816,Fay Goldie,female,1904-01-01T00:00:00Z,South Africa,Africa,False,False,Fay Goldie,False,,Fay,Goldie,ZA
http://www.wikidata.org/entity/Q100439059,Aderonke Adeola,female,1990-01-01T00:00:00Z,Nigeria,Africa,False,False,Aderonke Adeola,False,,Aderonke,Adeola,NG
http://www.wikidata.org/entity/Q100489282,Pascale Lamche,female,1960-07-01T00:00:00Z,South Africa,Africa,False,False,Pascale Lamche,False,,Pascale,Lamche,ZA
http://www.wikidata.org/entity/Q100535753,Kagendo Murungi,female,1971-12-07T00:00:00Z,Kenya,Africa,False,False,Kagendo Murungi,False,,Kagendo,Murungi,KE
http://www.wikidata.org/entity/Q100543825,Omelga Mthiyane,female,1977-01-01T00:00:00Z,South Africa,Africa,False,False,Omelga Mthiyane,False,,Omelga,Mthiyane,ZA
http://www.wikidata.org/entity/Q100550045,Kokunre Agbontaen Eghafona,female,1959-10-01T00:00:00Z,Nigeria,Africa,True,False,Kokunre Agbontaen Eghafona,True,middleName,,,NG
http://www.wikidata.org/entity/Q100551511,Brillian Jepkorir Kipkoech,female,1995-03-01T00:00:00Z,Kenya,Africa,True,False,Brillian Jepkorir Kipkoech,True,middleName,,,KE
http://www.wikidata.org/entity/Q100560895,Alfa Demmellash,female,1979-01-01T00:00:00Z,Ethiopia,Africa,False,False,Alfa Demmellash,False,,Alfa,Demmellash,ET
http://www.wikidata.org/entity/Q100571577,Hadassah Spira Epstein,female,1909-12-30T00:00:00Z,Ottoman Empire,,True,False,Hadassah Spira Epstein,True,middleName,,,
http://www.wikidata.org/entity/Q100571835,Habiba Marzouk,female,2002-05-14T00:00:00Z,Egypt,Africa,False,False,Habiba Marzouk,False,,Habiba,Marzouk,EG
http://www.wikidata.org/entity/Q100571950,Anne-Leen Thorburn,female,2006-01-01T00:00:00Z,Namibia,Africa,False,False,Anne-Leen Thorburn,True,hyphen,Anne-Leen,Thorburn,NA
http://www.wikidata.org/entity/Q100571960,Garcelle Napier,female,2005-05-10T00:00:00Z,South Africa,Africa,False,False,Garcelle Napier,False,,Garcelle,Napier,ZA
http://www.wikidata.org/entity/Q100571994,Janke du Plessis,female,2005-01-01T00:00:00Z,Namibia,Africa,True,False,Janke du Plessis,True,middleName,,,NA
http://www.wikidata.org/entity/Q100572021,Phiwe Mangaliso Nhleko,female,2006-01-31T00:00:00Z,South Africa,Africa,True,False,Phiwe Mangaliso Nhleko,True,middleName,,,ZA
http://www.wikidata.org/entity/Q100572044,Shante Thandiso Keleboglie Koti,female,2006-06-11T00:00:00Z,South Africa,Africa,True,False,Shante Thandiso Keleboglie Koti,True,middleName,,,ZA
http://www.wikidata.org/entity/Q100574455,Hannah de Goede,female,2006-01-01T00:00:00Z,Namibia,Africa,True,False,Hannah de Goede,True,middleName,,,NA
http://www.wikidata.org/entity/Q100574461,Isabella Tanya Bottger,female,2006-01-01T00:00:00Z,South Africa,Africa,True,False,Isabella Tanya Bottger,True,middleName,,,ZA
http://www.wikidata.org/entity/Q100574489,Jasmin Pillay,female,2006-01-01T00:00:00Z,South Africa,Africa,False,False,Jasmin Pillay,False,,Jasmin,Pillay,ZA
http://www.wikidata.org/entity/Q100574751,Minette Hough,female,2004-01-01T00:00:00Z,Namibia,Africa,False,False,Minette Hough,False,,Minette,Hough,NA
http://www.wikidata.org/entity/Q100574781,Olivia Laszlo Bergem,female,2006-01-01T00:00:00Z,Namibia,Africa,True,False,Olivia Laszlo Bergem,True,middleName,,,NA
http://www.wikidata.org/entity/Q100587672,Fatou Samba,female,1995-03-25T00:00:00Z,Senegal,Africa,False,False,Fatou Samba,False,,Fatou,Samba,SN
http://www.wikidata.org/entity/Q100594757,Tyde Kara Cooper,female,2006-01-01T00:00:00Z,South Africa,Africa,True,False,Tyde Kara Cooper,True,middleName,,,ZA
http://www.wikidata.org/entity/Q100598230,Melissa Cohen,female,1986-01-01T00:00:00Z,South Africa,Africa,False,False,Melissa Cohen,False,,Melissa,Cohen,ZA
http://www.wikidata.org/entity/Q100605576,Sira Jallow,female,2004-01-01T00:00:00Z,The Gambia,Africa,False,False,Sira Jallow,False,,Sira,Jallow,GM
http://www.wikidata.org/entity/Q100698240,Vivienne Roumani,female,1950-01-01T00:00:00Z,Libya,Africa,False,False,Vivienne Roumani,False,,Vivienne,Roumani,LY
http://www.wikidata.org/entity/Q100699718,Mariya Petrovna Zhabinskaya,female,1938-05-22T00:00:00Z,Mozambique,Africa,True,False,Mariya Petrovna Zhabinskaya,True,middleName,,,MZ
http://www.wikidata.org/entity/Q100700170,Sophie Heidi Kam,female,1968-01-01T00:00:00Z,Burkina Faso,Africa,True,False,Sophie Heidi Kam,True,middleName,,,BF
http://www.wikidata.org/entity/Q100705251,Mariama Sowe,female,2000-01-01T00:00:00Z,The Gambia,Africa,False,False,Mariama Sowe,False,,Mariama,Sowe,GM
http://www.wikidata.org/entity/Q100728340,Hannah Faal-Heim,female,2000-01-01T00:00:00Z,The Gambia,Africa,False,False,Hannah Faal-Heim,True,hyphen,Hannah,Faal-Heim,GM
http://www.wikidata.org/entity/Q100740557,Tsehay Melaku,female,1952-01-01T00:00:00Z,Ethiopia,Africa,False,False,Tsehay Melaku,False,,Tsehay,Melaku,ET
http://www.wikidata.org/entity/Q100741876,Tamy Moyo,female,1998-01-05T00:00:00Z,Zimbabwe,Africa,False,False,Tamy Moyo,False,,Tamy,Moyo,ZW
http://www.wikidata.org/entity/Q100742177,Alphonse Menyo,female,1998-01-01T00:00:00Z,Ghana,Africa,False,False,Alphonse Menyo,False,,Alphonse,Menyo,GH
http://www.wikidata.org/entity/Q100744984,Chiedza Mhende,female,1991-10-19T00:00:00Z,Zimbabwe,Africa,False,False,Chiedza Mhende,False,,Chiedza,Mhende,ZW
http://www.wikidata.org/entity/Q100747748,Shana Dowdeswell,female,1989-04-01T00:00:00Z,Zimbabwe,Africa,False,False,Shana Dowdeswell,False,,Shana,Dowdeswell,ZW
http://www.wikidata.org/entity/Q100778343,Jean Doyle,female,1930-01-01T00:00:00Z,South Africa,Africa,False,False,Jean Doyle,False,,Jean,Doyle,ZA
http://www.wikidata.org/entity/Q100778452,Geneviève Boko Nadjo,female,1956-12-26T00:00:00Z,Benin,Africa,True,False,Geneviève Boko Nadjo,True,middleName|non_ascii,,,BJ
http://www.wikidata.org/entity/Q100787162,Vivian Ewalefo,female,1985-05-09T00:00:00Z,Nigeria,Africa,False,False,Vivian Ewalefo,False,,Vivian,Ewalefo,NG
http://www.wikidata.org/entity/Q100791874,Shudufhadzo Musida,female,1996-07-18T00:00:00Z,South Africa,Africa,False,False,Shudufhadzo Musida,False,,Shudufhadzo,Musida,ZA
http://www.wikidata.org/entity/Q100873289,Catarina Taborda,female,1989-01-01T00:00:00Z,Guinea-Bissau,Africa,False,False,Catarina Taborda,False,,Catarina,Taborda,GW
http://www.wikidata.org/entity/Q100921652,Noga Treves,female,1901-01-01T00:00:00Z,Ottoman Empire,,False,False,Noga Treves,False,,Noga,Treves,
http://www.wikidata.org/entity/Q100933765,Fatou Baldeh,female,1983-01-01T00:00:00Z,The Gambia,Africa,False,False,Fatou Baldeh,False,,Fatou,Baldeh,GM
http://www.wikidata.org/entity/Q100961556,Fatima Chiguer,female,1948-01-01T00:00:00Z,Morocco,Africa,False,False,Fatima Chiguer,False,,Fatima,Chiguer,MA
http://www.wikidata.org/entity/Q100966395,Denise Fernandes,female,1990-01-01T00:00:00Z,Cape Verde,,False,False,Denise Fernandes,False,,Denise,Fernandes,
http://www.wikidata.org/entity/Q100975176,Agatha Cilliers,female,1969-03-14T00:00:00Z,South Africa,Africa,False,False,Agatha Cilliers,False,,Agatha,Cilliers,ZA
http://www.wikidata.org/entity/Q100998577,Alemu Megertu,female,1997-10-12T00:00:00Z,Ethiopia,Africa,False,False,Alemu Megertu,False,,Alemu,Megertu,ET
http://www.wikidata.org/entity/Q100998660,Rahma Tusa,female,1993-09-14T00:00:00Z,Ethiopia,Africa,False,False,Rahma Tusa,False,,Rahma,Tusa,ET
http://www.wikidata.org/entity/Q101012111,Phumzile Sitole,female,1989-11-18T00:00:00Z,South Africa,Africa,False,False,Phumzile Sitole,False,,Phumzile,Sitole,ZA
http://www.wikidata.org/entity/Q101053660,Rosemary Aluoch,female,1976-07-05T00:00:00Z,Kenya,Africa,False,False,Rosemary Aluoch,False,,Rosemary,Aluoch,KE
http://www.wikidata.org/entity/Q101063239,Adanech Abebe,female,1950-01-01T00:00:00Z,Ethiopia,Africa,False,False,Adanech Abebe,False,,Adanech,Abebe,ET
http://www.wikidata.org/entity/Q101064944,Charlbi Dean,female,1990-02-05T00:00:00Z,South Africa,Africa,False,False,Charlbi Dean,False,,Charlbi,Dean,ZA
http://www.wikidata.org/entity/Q101069531,Mariam Selim,female,2002-10-24T00:00:00Z,Egypt,Africa,False,False,Mariam Selim,False,,Mariam,Selim,EG
http://www.wikidata.org/entity/Q101072601,Sisay Meseret Gola,female,1997-12-30T00:00:00Z,Ethiopia,Africa,True,False,Sisay Meseret Gola,True,middleName,,,ET
http://www.wikidata.org/entity/Q101088489,Virginia Khunguni,female,1989-01-01T00:00:00Z,Malawi,Africa,False,False,Virginia Khunguni,False,,Virginia,Khunguni,MW
http://www.wikidata.org/entity/Q101088805,Leslie Witz,female,1959-01-13T00:00:00Z,South Africa,Africa,False,False,Leslie Witz,False,,Leslie,Witz,ZA
http://www.wikidata.org/entity/Q101097166,Aisha Tsamiya,female,1992-01-01T00:00:00Z,Nigeria,Africa,False,False,Aisha Tsamiya,False,,Aisha,Tsamiya,NG
http://www.wikidata.org/entity/Q101115022,Leila Nakabira,female,1993-01-01T00:00:00Z,Uganda,Africa,False,False,Leila Nakabira,False,,Leila,Nakabira,UG
http://www.wikidata.org/entity/Q101118261,Fati Washa,female,1993-02-21T00:00:00Z,Nigeria,Africa,False,False,Fati Washa,False,,Fati,Washa,NG
http://www.wikidata.org/entity/Q101130581,Simone Ackermann,female,1990-02-01T00:00:00Z,South Africa,Africa,False,False,Simone Ackermann,False,,Simone,Ackermann,ZA
http://www.wikidata.org/entity/Q101137395,Karabo Poppy Moletsane,female,1993-01-01T00:00:00Z,South Africa,Africa,True,False,Karabo Poppy Moletsane,True,middleName,,,ZA
http://www.wikidata.org/entity/Q101138918,Hajia Jumai Bello,female,1941-01-01T00:00:00Z,Nigeria,Africa,True,False,Hajia Jumai Bello,True,middleName,,,NG
http://www.wikidata.org/entity/Q101149289,Fati Shu'uma,female,1994-01-01T00:00:00Z,Nigeria,Africa,False,False,Fati Shu'uma,True,apostrophe,Fati,Shu'uma,NG
http://www.wikidata.org/entity/Q101198632,Patricia Francourt,female,1965-01-01T00:00:00Z,Seychelles,Africa,False,False,Patricia Francourt,False,,Patricia,Francourt,SC
http://www.wikidata.org/entity/Q101198923,Devika Vidot,female,1988-11-18T00:00:00Z,Seychelles,Africa,False,False,Devika Vidot,False,,Devika,Vidot,SC
http://www.wikidata.org/entity/Q101207557,Yola Mgogwana,female,2008-01-01T00:00:00Z,South Africa,Africa,False,False,Yola Mgogwana,False,,Yola,Mgogwana,ZA
http://www.wikidata.org/entity/Q101208454,Aliaa Saleh,female,2004-08-04T00:00:00Z,Egypt,Africa,False,False,Aliaa Saleh,False,,Aliaa,Saleh,EG
http://www.wikidata.org/entity/Q101208465,Sana Elsherbiny,female,2004-01-01T00:00:00Z,Egypt,Africa,False,False,Sana Elsherbiny,False,,Sana,Elsherbiny,EG
http://www.wikidata.org/entity/Q101208480,Polina Fouda,female,2003-06-17T00:00:00Z,Egypt,Africa,False,False,Polina Fouda,False,,Polina,Fouda,EG
http://www.wikidata.org/entity/Q101208486,Salma Saleh,female,2003-12-19T00:00:00Z,Egypt,Africa,False,False,Salma Saleh,False,,Salma,Saleh,EG
http://www.wikidata.org/entity/Q101208492,Tia Sobhy,female,2003-02-07T00:00:00Z,Egypt,Africa,False,False,Tia Sobhy,False,,Tia,Sobhy,EG
http://www.wikidata.org/entity/Q101208544,Malak Selim,female,2003-05-01T00:00:00Z,Egypt,Africa,False,False,Malak Selim,False,,Malak,Selim,EG
http://www.wikidata.org/entity/Q101208559,Login Elsasyed,female,2003-01-01T00:00:00Z,Egypt,Africa,False,False,Login Elsasyed,False,,Login,Elsasyed,EG
http://www.wikidata.org/entity/Q101208747,Sara Rostom,female,1996-01-01T00:00:00Z,Egypt,Africa,False,False,Sara Rostom,False,,Sara,Rostom,EG
http://www.wikidata.org/entity/Q101210362,Mary Caroline Gomez,female,2000-01-01T00:00:00Z,The Gambia,Africa,True,False,Mary Caroline Gomez,True,middleName,,,GM
http://www.wikidata.org/entity/Q101210613,Janet Karim,female,1954-01-01T00:00:00Z,Malawi,Africa,False,False,Janet Karim,False,,Janet,Karim,MW
http://www.wikidata.org/entity/Q101244291,Zainab Gimba,female,1972-12-25T00:00:00Z,Nigeria,Africa,False,False,Zainab Gimba,False,,Zainab,Gimba,NG
http://www.wikidata.org/entity/Q101246698,Joana Nnazua Kolo,female,1993-01-01T00:00:00Z,Nigeria,Africa,True,False,Joana Nnazua Kolo,True,middleName,,,NG
http://www.wikidata.org/entity/Q101246870,Farah Hussein,female,2001-10-07T00:00:00Z,Egypt,Africa,False,False,Farah Hussein,False,,Farah,Hussein,EG
http://www.wikidata.org/entity/Q101246940,Mandy Mohamed,female,2000-02-23T00:00:00Z,Egypt,Africa,False,False,Mandy Mohamed,False,,Mandy,Mohamed,EG
http://www.wikidata.org/entity/Q101246964,Farah Salem,female,2001-03-01T00:00:00Z,Egypt,Africa,False,False,Farah Salem,False,,Farah,Salem,EG
http://www.wikidata.org/entity/Q101247067,Adekemi Adesida,female,1991-05-28T00:00:00Z,Nigeria,Africa,False,False,Adekemi Adesida,False,,Adekemi,Adesida,NG
http://www.wikidata.org/entity/Q101247074,Amenaghawon Osaretin Melvin,female,1995-07-05T00:00:00Z,Nigeria,Africa,True,False,Amenaghawon Osaretin Melvin,True,middleName,,,NG
http://www.wikidata.org/entity/Q101247084,Helen Ocheke,female,1989-05-06T00:00:00Z,Nigeria,Africa,False,False,Helen Ocheke,False,,Helen,Ocheke,NG
http://www.wikidata.org/entity/Q101247093,Adenike Oyekunle,female,1996-08-02T00:00:00Z,Nigeria,Africa,False,False,Adenike Oyekunle,False,,Adenike,Oyekunle,NG
http://www.wikidata.org/entity/Q101247151,Oluwadamilola Oluwafemi,female,1994-10-27T00:00:00Z,Nigeria,Africa,False,False,Oluwadamilola Oluwafemi,False,,Oluwadamilola,Oluwafemi,NG
http://www.wikidata.org/entity/Q101247335,Cathryn Credo,female,1997-08-02T00:00:00Z,Tanzania,Africa,False,False,Cathryn Credo,False,,Cathryn,Credo,TZ
http://www.wikidata.org/entity/Q101328026,Sheila Munyiva,female,1993-03-27T00:00:00Z,Kenya,Africa,False,False,Sheila Munyiva,False,,Sheila,Munyiva,KE
http://www.wikidata.org/entity/Q101405604,Michelle Abueng,female,2001-05-06T00:00:00Z,Botswana,Africa,False,False,Michelle Abueng,False,,Michelle,Abueng,BW
http://www.wikidata.org/entity/Q101412106,Adèle Degbalase Kanda,female,1950-01-01T00:00:00Z,Democratic Republic of the Congo,,True,False,Adèle Degbalase Kanda,True,middleName|non_ascii,,,
http://www.wikidata.org/entity/Q101423280,Henrietta Mbawah,female,1988-01-01T00:00:00Z,Sierra Leone,Africa,False,False,Henrietta Mbawah,False,,Henrietta,Mbawah,SL
http://www.wikidata.org/entity/Q101426608,Hadja Diaka Diakité,female,1950-01-01T00:00:00Z,Guinea,Africa,True,False,Hadja Diaka Diakité,True,middleName|non_ascii,,,GN
http://www.wikidata.org/entity/Q101426780,Sanaba Kaba,female,1950-01-01T00:00:00Z,Guinea,Africa,False,False,Sanaba Kaba,False,,Sanaba,Kaba,GN
http://www.wikidata.org/entity/Q101429479,Amina Mohammed Baloni,female,1961-06-27T00:00:00Z,Nigeria,Africa,True,False,Amina Mohammed Baloni,True,middleName,,,NG
http://www.wikidata.org/entity/Q101437886,Davina Itoo,female,1983-08-02T00:00:00Z,Mauritius,Africa,False,False,Davina Itoo,False,,Davina,Itoo,MU
http://www.wikidata.org/entity/Q101463848,Zainab Ibrahim Kuchi,female,1958-01-01T00:00:00Z,Nigeria,Africa,True,False,Zainab Ibrahim Kuchi,True,middleName,,,NG
http://www.wikidata.org/entity/Q101464978,Hannatu Bashir,female,1992-10-02T00:00:00Z,Nigeria,Africa,False,False,Hannatu Bashir,False,,Hannatu,Bashir,NG
http://www.wikidata.org/entity/Q101465795,Fadila Muhammad,female,1992-01-01T00:00:00Z,Nigeria,Africa,False,False,Fadila Muhammad,False,,Fadila,Muhammad,NG
http://www.wikidata.org/entity/Q101468791,Susan Akene,female,1989-03-23T00:00:00Z,Nigeria,Africa,False,False,Susan Akene,False,,Susan,Akene,NG
http://www.wikidata.org/entity/Q101470068,Yolanda Steyn,female,1972-08-22T00:00:00Z,South Africa,Africa,False,False,Yolanda Steyn,False,,Yolanda,Steyn,ZA
http://www.wikidata.org/entity/Q101470935,Johanna Mafuyana,female,1927-09-18T00:00:00Z,Zimbabwe,Africa,False,False,Johanna Mafuyana,False,,Johanna,Mafuyana,ZW
http://www.wikidata.org/entity/Q101471550,Bouchra Zboured,female,1950-01-01T00:00:00Z,Morocco,Africa,False,False,Bouchra Zboured,False,,Bouchra,Zboured,MA
http://www.wikidata.org/entity/Q101478158,Irène Josianne Ngouhada,female,1978-09-10T00:00:00Z,Cameroon,Africa,True,False,Irène Josianne Ngouhada,True,middleName|non_ascii,,,CM
http://www.wikidata.org/entity/Q101495761,Uzamat Akinbile Yussuf,female,1976-01-01T00:00:00Z,Nigeria,Africa,True,False,Uzamat Akinbile Yussuf,True,middleName,,,NG
http://www.wikidata.org/entity/Q101500083,Arlete Bombe,female,1983-01-01T00:00:00Z,Mozambique,Africa,False,False,Arlete Bombe,False,,Arlete,Bombe,MZ
http://www.wikidata.org/entity/Q101517016,Selma Hellal,female,1973-01-01T00:00:00Z,Algeria,Africa,False,False,Selma Hellal,False,,Selma,Hellal,DZ
http://www.wikidata.org/entity/Q101528494,Yéli Monique Kam,female,1973-08-24T00:00:00Z,Burkina Faso,Africa,True,False,Yéli Monique Kam,True,middleName|non_ascii,,,BF
http://www.wikidata.org/entity/Q101530455,Lihle Dhlomo,female,1990-01-01T00:00:00Z,South Africa,Africa,False,False,Lihle Dhlomo,False,,Lihle,Dhlomo,ZA
http://www.wikidata.org/entity/Q101539401,Sukai Mbye Bojang,female,1955-03-08T00:00:00Z,The Gambia,Africa,True,False,Sukai Mbye Bojang,True,middleName,,,GM
http://www.wikidata.org/entity/Q101541418,Rebecca Majeka,female,1939-01-01T00:00:00Z,South Africa,Africa,False,False,Rebecca Majeka,False,,Rebecca,Majeka,ZA
http://www.wikidata.org/entity/Q101542310,Helena Amoako,female,1975-12-16T00:00:00Z,Ghana,Africa,False,False,Helena Amoako,False,,Helena,Amoako,GH
http://www.wikidata.org/entity/Q101542312,Dora Manu,female,1976-01-01T00:00:00Z,Ghana,Africa,False,False,Dora Manu,False,,Dora,Manu,GH
http://www.wikidata.org/entity/Q101542492,Yetunde Arobieke,female,1960-05-06T00:00:00Z,Nigeria,Africa,False,False,Yetunde Arobieke,False,,Yetunde,Arobieke,NG
http://www.wikidata.org/entity/Q101554077,Mable Esendi,female,1961-01-01T00:00:00Z,Kenya,Africa,False,False,Mable Esendi,False,,Mable,Esendi,KE
http://www.wikidata.org/entity/Q101554155,Florence Wanjiru,female,1950-01-01T00:00:00Z,Kenya,Africa,False,False,Florence Wanjiru,False,,Florence,Wanjiru,KE
http://www.wikidata.org/entity/Q101555742,Emebet Shiferaw,female,1973-03-13T00:00:00Z,Ethiopia,Africa,False,False,Emebet Shiferaw,False,,Emebet,Shiferaw,ET
