,fullName,firstName,lastName,gender,isoCountry,continent,birthYear,hasMiddleName,hasNoLastName,source
5468,WADDILOVE Sean,Sean,WADDILOVE,male,IE,Europe,1997,False,False,kaggleOlympic
5469,McMAHON Eve,Eve,McMAHON,female,IE,Europe,2004,False,False,kaggleOlympic
5470,DAVISON Grace,Grace,DAVISON,female,GB,Europe,2007,False,False,kaggleOlympic
5471,MULLEN Ryan,Ryan,MULLEN,male,GB,Europe,1994,False,False,kaggleOlympic
5472,MEADOW Stephanie,Stephanie,MEADOW,female,GB,Europe,1992,False,False,kaggleOlympic
5473,DOYLE Phili,Phili,DOYLE,male,IE,Europe,1992,False,False,kaggleOlympic
5474,CORRIGAN Ross,Ross,CORRIGAN,male,IE,Europe,1999,False,False,kaggleOlympic
5475,HEGARTY Emily,Emily,HEGARTY,female,IE,Europe,1998,False,False,kaggleOlympic
5476,BERGIN Alison,Alison,BERGIN,female,IE,Europe,2002,False,False,kaggleOlympic
5477,Mc CARTHY Fintan,,,male,IE,Europe,1996,True,False,kaggleOlympic
5478,ADELEKE Rhasidat,Rhasidat,ADELEKE,female,IE,Europe,2002,False,False,kaggleOlympic
5479,RAMAKONGOANA Tebello,Tebello,RAMAKONGOANA,male,LS,Africa,1996,False,False,kaggleOlympic
5480,HERNANDEZ Angel,Angel,HERNANDEZ,male,ES,Europe,1995,False,False,kaggleOlympic
5481,ENRIQUEZ Jorge,Jorge,ENRIQUEZ,male,CO,South America,1999,False,False,kaggleOlympic
5482,HOYE YENDA MOUKOULA Wissy Frank,,,male,GA,Africa,1996,True,False,kaggleOlympic
5483,FORBES Shashalee,Shashalee,FORBES,female,JM,North America,1996,False,False,kaggleOlympic
5484,GONZALEZ Jhancarlos,Jhancarlos,GONZALEZ,male,CO,South America,1997,False,False,kaggleOlympic
5485,URIBE Mariajo,Mariajo,URIBE,female,CO,South America,1990,False,False,kaggleOlympic
5486,OSORIO Camila,Camila,OSORIO,female,CO,South America,2001,False,False,kaggleOlympic
5487,MURILLO Maria Lucelly,,,female,CO,South America,1991,True,False,kaggleOlympic
5488,ZAMBRANO Anthony Jose,,,male,CO,South America,1998,True,False,kaggleOlympic
5489,DALMERO Arnovis,Arnovis,DALMERO,male,CO,South America,2000,False,False,kaggleOlympic
5490,ORTEGA Mauricio,Mauricio,ORTEGA,male,CO,South America,1994,False,False,kaggleOlympic
5491,AGUILAR Evelis,Evelis,AGUILAR,female,CO,South America,1993,False,False,kaggleOlympic
5492,ARAUJO Martha,Martha,ARAUJO,female,CO,South America,1996,False,False,kaggleOlympic
5493,HERRERA Cesar,Cesar,HERRERA,male,CO,South America,1999,False,False,kaggleOlympic
5494,PAJON LONDONO Mariana,,,female,CO,South America,1991,True,False,kaggleOlympic
5495,BOLLE CARRILLO Gabriela,,,female,CO,South America,2000,True,False,kaggleOlympic
5496,ARBOLEDA OSPINA Diego Alejandro,,,male,CO,South America,1996,True,False,kaggleOlympic
5497,RAMIREZ YEPES Carlos Alberto,,,male,CO,South America,1994,True,False,kaggleOlympic
5498,CARMONA GARCIA Mateo,,,male,CO,South America,2001,True,False,kaggleOlympic
5499,VILLEGAS SERNA Queen Saray,,,female,CO,South America,2003,True,False,kaggleOlympic
5500,BAYONA PINEDA Martha,,,female,CO,South America,1995,True,False,kaggleOlympic
5501,QUINTERO CHAVARRO Kevin Santiago,,,male,CO,South America,1998,True,False,kaggleOlympic
5502,ORTEGA FONTALVO Cristian David,,,male,CO,South America,2000,True,False,kaggleOlympic
5503,ALVAREZ Yenny,Yenny,ALVAREZ,female,CO,South America,1995,False,False,kaggleOlympic
5504,LOPEZ Yeison,Yeison,LOPEZ,male,CO,South America,1999,False,False,kaggleOlympic
5505,MOSQUERA Luis,Luis,MOSQUERA,male,CO,South America,1995,False,False,kaggleOlympic
5506,SANCHEZ Mari Leivis,,,female,CO,South America,1991,True,False,kaggleOlympic
5507,GOMEZ HURTADO Stefania,,,female,CO,South America,2004,True,False,kaggleOlympic
5508,DIACONESCU Rebecca-Aimee,,,female,US,North America,2006,False,False,kaggleOlympic
5509,HERRERA Fatima,Fatima,HERRERA,female,MX,North America,2001,False,False,kaggleOlympic
5510,POPOVICI David,David,POPOVICI,male,RO,Europe,2004,False,False,kaggleOlympic
5511,STANCU Vlad Stefan,,,male,RO,Europe,2005,True,False,kaggleOlympic
5512,RICHTER Sergey,Sergey,RICHTER,male,UA,Europe,1989,False,False,kaggleOlympic
5513,ROUABAH Fadi,Fadi,ROUABAH,male,DZ,Africa,2001,False,False,kaggleOlympic
5514,ISLAM Md Sagor,,,male,BD,Asia,2006,True,False,kaggleOlympic
5515,ZILBERMAN Misha,Misha,ZILBERMAN,male,RU,Europe,1989,False,False,kaggleOlympic
5516,MAKHKAMOV Shakhriyor,Shakhriyor,MAKHKAMOV,male,UZ,Asia,1997,False,False,kaggleOlympic
5517,FIORA Sofia,Sofia,FIORA,female,AR,South America,1996,False,False,kaggleOlympic
5518,CHANGANAMUNO Tayamika,Tayamika,CHANGANAMUNO,female,MW,Africa,2000,False,False,kaggleOlympic
5519,MATSENJWA Sibusiso,Sibusiso,MATSENJWA,male,SZ,Africa,1988,False,False,kaggleOlympic
5520,HOY Hayley,Hayley,HOY,female,SZ,Africa,2008,False,False,kaggleOlympic
5521,BEAUGRAND Cassandre,Cassandre,BEAUGRAND,female,FR,Europe,1997,False,False,kaggleOlympic
5522,LOMBARDI Emma,Emma,LOMBARDI,female,FR,Europe,2001,False,False,kaggleOlympic
5523,PERIAULT Leonie,Leonie,PERIAULT,female,FR,Europe,1994,False,False,kaggleOlympic
5524,CONINX Dorian,Dorian,CONINX,male,FR,Europe,1994,False,False,kaggleOlympic
5525,BERGERE Leo,Leo,BERGERE,male,FR,Europe,1996,False,False,kaggleOlympic
5526,le CORRE Pierre,,,male,FR,Europe,1990,True,False,kaggleOlympic
5527,AYMARD Virginia,Virginia,AYMARD,female,FR,Europe,1995,False,False,kaggleOlympic
5528,ORTIZ Citlalli Vanessa,,,female,US,North America,2000,True,False,kaggleOlympic
5529,KUIPERS Natalia Jean,,,female,US,North America,2002,True,False,kaggleOlympic
5530,BROWN Sky,Sky,BROWN,female,JP,Asia,2008,False,False,kaggleOlympic
5531,MACDONALD Andrew,Andrew,MACDONALD,male,US,North America,1973,False,False,kaggleOlympic
5532,TAMBLING Lola,Lola,TAMBLING,female,GB,Europe,2008,False,False,kaggleOlympic
5533,BARROW Aminata Nia-Maria,,,female,GB,Europe,2004,True,False,kaggleOlympic
5534,SHORTMAN Kate,Kate,SHORTMAN,female,GB,Europe,2001,False,False,kaggleOlympic
5535,CRISP Leah Phoebe,,,female,GB,Europe,2001,True,False,kaggleOlympic
5536,PARDOE Hector,Hector,PARDOE,male,GB,Europe,2001,False,False,kaggleOlympic
5537,ROBINSON Tobias Patrick,,,male,GB,Europe,1996,True,False,kaggleOlympic
5538,CAMPBELL Emily,Emily,CAMPBELL,female,GB,Europe,1994,False,False,kaggleOlympic
5539,URIBE BERMUDEZ Luis Felipe,,,male,CO,South America,2001,True,False,kaggleOlympic
5540,HURSEY Anna,Anna,HURSEY,female,GB,Europe,2006,False,False,kaggleOlympic
5541,PITCHFORD Liam,Liam,PITCHFORD,male,GB,Europe,1993,False,False,kaggleOlympic
5542,SOLARTE Alejandro,Alejandro,SOLARTE,male,CO,South America,2001,False,False,kaggleOlympic
5543,VELASQUEZ SOTO Maria Carolina,,,female,CO,South America,1997,True,False,kaggleOlympic
5544,McARTHUR Hamish,Hamish,McARTHUR,male,GB,Europe,2002,False,False,kaggleOlympic
5545,McNEICE Erin,Erin,McNEICE,female,GB,Europe,2004,False,False,kaggleOlympic
5546,ROBERTS Toby,Toby,ROBERTS,male,GB,Europe,2005,False,False,kaggleOlympic
5547,THOMPSON-SMITH Molly,,,female,GB,Europe,1997,False,False,kaggleOlympic
5548,WILSON Maximillian,Maximillian,WILSON,male,US,North America,2004,False,False,kaggleOlympic
5549,MADRID Marcos,Marcos,MADRID,male,MX,North America,1986,False,False,kaggleOlympic
5550,COSSIO ACEVES Arantxa,,,female,MX,North America,2004,True,False,kaggleOlympic
5551,MAKABR Hesham,Hesham,MAKABR,male,YE,Asia,2004,False,False,kaggleOlympic
5552,KUSHARE Sarvesh Anil,,,male,IN,Asia,1995,True,False,kaggleOlympic
5553,KURIAN Mijo Chacko,,,male,IN,Asia,1995,True,False,kaggleOlympic
5554,VARIYATHODI Muhammed Ajmal,,,male,IN,Asia,1998,True,False,kaggleOlympic
5555,YAHIYA Muhammed Anas,,,male,IN,Asia,1994,True,False,kaggleOlympic
5556,RAMESH Rajesh,Rajesh,RAMESH,male,IN,Asia,1999,False,False,kaggleOlympic
5557,TAMILARASAN Santhosh Kumar,,,male,IN,Asia,1998,True,False,kaggleOlympic
5558,SABLE Avinash Mukund,,,male,IN,Asia,1994,True,False,kaggleOlympic
5559,NARANGOLINTEVIDA Abdulla,Abdulla,NARANGOLINTEVIDA,male,IN,Asia,1996,False,False,kaggleOlympic
5560,SINGH Vikash,Vikash,SINGH,male,IN,Asia,1996,False,False,kaggleOlympic
5561,BISHT Paramjeet Singh,,,male,IN,Asia,2002,True,False,kaggleOlympic
5562,SINGH Akshdee,Akshdee,SINGH,male,IN,Asia,1999,False,False,kaggleOlympic
5563,PANWAR Suraj,Suraj,PANWAR,male,IN,Asia,2001,False,False,kaggleOlympic
5564,TOOR Tajinderpal Singh,,,male,IN,Asia,1994,True,False,kaggleOlympic
5565,JENA Kishore,Kishore,JENA,male,IN,Asia,1995,False,False,kaggleOlympic
5566,ZHALAYEV Musa,Musa,ZHALAYEV,male,TM,Asia,2003,False,False,kaggleOlympic
5567,KARAPETYAN Garik,Garik,KARAPETYAN,male,AM,Europe,2003,False,False,kaggleOlympic
5568,KARAPETYAN Andranik,Andranik,KARAPETYAN,male,AM,Europe,1995,False,False,kaggleOlympic
5569,VENKATESAN Subha,Subha,VENKATESAN,female,IN,Asia,1999,False,False,kaggleOlympic
5570,DANDI Jyothika Sri,,,female,IN,Asia,2000,True,False,kaggleOlympic
5571,LALAYAN Varazdat,Varazdat,LALAYAN,male,AM,Europe,1999,False,False,kaggleOlympic
5572,ANKITA,,,female,IN,Asia,2002,False,True,kaggleOlympic
5573,JEGOU Liam,Liam,JEGOU,male,FR,Europe,1996,False,False,kaggleOlympic
5574,BOLES Claire,Claire,BOLES,female,GB,Europe,1998,False,False,kaggleOlympic
5575,RAFTERY Jack,Jack,RAFTERY,male,IE,Europe,2001,False,False,kaggleOlympic
5576,BARR Thomas,Thomas,BARR,male,IE,Europe,1992,False,False,kaggleOlympic
5577,O'CONNOR Kate,,,female,GB,Europe,2000,False,False,kaggleOlympic
5578,O'DONNELL Christopher,,,male,IE,Europe,1998,False,False,kaggleOlympic
5579,FITZPATRICK Alanna,Alanna,FITZPATRICK,female,IE,Europe,2004,False,False,kaggleOlympic
5580,LYNCH Daire,Daire,LYNCH,male,IE,Europe,1998,False,False,kaggleOlympic
5581,LAMBE Eimear,Eimear,LAMBE,female,IE,Europe,1997,False,False,kaggleOlympic
5582,HYDE Zoe,Zoe,HYDE,female,IE,Europe,1997,False,False,kaggleOlympic
5583,CREMEN Margaret,Margaret,CREMEN,female,IE,Europe,1999,False,False,kaggleOlympic
5584,CHAUDHARY Parul,Parul,CHAUDHARY,female,IN,Asia,1995,False,False,kaggleOlympic
5585,KIRAN Pahal,Pahal,KIRAN,female,IN,Asia,2000,False,False,kaggleOlympic
5586,RANI Annu,Annu,RANI,female,IN,Asia,1992,False,False,kaggleOlympic
5587,PRACHI,,,female,IN,Asia,1996,False,True,kaggleOlympic
5588,MALMGREN Emma Jonna,,,female,SE,Europe,2001,True,False,kaggleOlympic
5589,LINDBORG Sara Johanna,,,female,SE,Europe,1998,True,False,kaggleOlympic
5590,ATORA Emmannuella,Emmannuella,ATORA,female,GA,Africa,1996,False,False,kaggleOlympic
5591,YAZDANICHARATI Hassan,Hassan,YAZDANICHARATI,male,IR,Asia,1994,False,False,kaggleOlympic
5592,AMOUZADKHALILI Rahman,Rahman,AMOUZADKHALILI,male,IR,Asia,2002,False,False,kaggleOlympic
5593,EMAMICHOGHAEI Yones,Yones,EMAMICHOGHAEI,male,IR,Asia,1997,False,False,kaggleOlympic
5594,MOHMADIPIANI Alireza,Alireza,MOHMADIPIANI,male,IR,Asia,2002,False,False,kaggleOlympic
5595,KAVIYANINEJAD Amin,Amin,KAVIYANINEJAD,male,IR,Asia,1998,False,False,kaggleOlympic
5596,MIRZAZADEH Amin,Amin,MIRZAZADEH,male,IR,Asia,1998,False,False,kaggleOlympic
5597,MOHSEN NEJAD Mehdi,,,male,IR,Asia,1998,True,False,kaggleOlympic
5598,SARAVI Mohammadhadi,Mohammadhadi,SARAVI,male,IR,Asia,1998,False,False,kaggleOlympic
5599,BENFERDJALLAH Fateh,Fateh,BENFERDJALLAH,male,DZ,Africa,2001,False,False,kaggleOlympic
5600,DOUDOU Ibtissem,Ibtissem,DOUDOU,female,DZ,Africa,1999,False,False,kaggleOlympic
5601,ESMAEILI LEIVESI Saeid,,,male,IR,Asia,2003,True,False,kaggleOlympic
5602,AOUISSI Chaimaa Fouzia,,,female,DZ,Africa,1997,True,False,kaggleOlympic
5603,KHALMATOV Dilshot,Dilshot,KHALMATOV,male,UA,Europe,1998,False,False,kaggleOlympic
5604,IADOV Bogdan,Bogdan,IADOV,male,UA,Europe,1996,False,False,kaggleOlympic
5605,BILODID Daria,Daria,BILODID,female,UA,Europe,2000,False,False,kaggleOlympic
5606,LYTVYNENKO Yelyzaveta,Yelyzaveta,LYTVYNENKO,female,UA,Europe,2004,False,False,kaggleOlympic
5607,NGUYEN Huy Hoang,,,male,VN,Asia,2000,True,False,kaggleOlympic
5608,SHUBINA Ekaterina,Ekaterina,SHUBINA,female,UZ,Asia,1988,False,False,kaggleOlympic
5609,ZOKIROVA Nilufar,Nilufar,ZOKIROVA,female,UZ,Asia,1997,False,False,kaggleOlympic
5610,OTEIZA Marie,Marie,OTEIZA,female,FR,Europe,1994,False,False,kaggleOlympic
5611,CLOUVEL Elodie,Elodie,CLOUVEL,female,FR,Europe,1989,False,False,kaggleOlympic
5612,PRADES Valentin,Valentin,PRADES,male,FR,Europe,1992,False,False,kaggleOlympic
5613,MOURCIA Jean-Baptiste,,,male,FR,Europe,1999,False,False,kaggleOlympic
5614,ZABELINSKAYA Olga,Olga,ZABELINSKAYA,female,RU,Europe,1980,False,False,kaggleOlympic
5615,BOUDROUMA Rami,Rami,BOUDROUMA,male,DZ,Africa,2000,False,False,kaggleOlympic
5616,dos SANTOS Alcinda Lucas,,,female,MZ,Africa,1994,True,False,kaggleOlympic
5617,GARCIA Eduardo Terrance,,,male,US,North America,1992,True,False,kaggleOlympic
5618,NJIE Faye,Faye,NJIE,male,FI,Europe,1993,False,False,kaggleOlympic
5619,KUSKOVA Yanina,Yanina,KUSKOVA,female,UZ,Asia,2001,False,False,kaggleOlympic
5620,SINGH Sarabjot,Sarabjot,SINGH,male,IN,Asia,2001,False,False,kaggleOlympic
5621,DHILLON Raiza,Raiza,DHILLON,female,IN,Asia,2004,False,False,kaggleOlympic
5622,TSVETKOV Nikita,Nikita,TSVETKOV,male,UZ,Asia,2005,False,False,kaggleOlympic
5623,WU Shao-Hsuan,,,male,CN,Asia,1997,False,False,kaggleOlympic
5624,CHANG Chu-Han,,,female,CN,Asia,1993,False,False,kaggleOlympic
5625,LAI Kuan-Chieh,,,male,CN,Asia,1996,False,False,kaggleOlympic
5626,BIN KASDAN Mohamad Aniq,,,male,MY,Asia,2002,True,False,kaggleOlympic
5627,NEMOUR Kaylia,Kaylia,NEMOUR,female,FR,Europe,2006,False,False,kaggleOlympic
5628,FAKHRUTDINOVA Alise,Alise,FAKHRUTDINOVA,female,RU,Europe,1990,False,False,kaggleOlympic
5629,ALONSO Luana,Luana,ALONSO,female,PY,South America,2004,False,False,kaggleOlympic
5630,LEHAIR Jeanne,Jeanne,LEHAIR,female,FR,Europe,1996,False,False,kaggleOlympic
5631,MAJERUS Christine,Christine,MAJERUS,female,LU,Europe,1987,False,False,kaggleOlympic
5632,van der WEKEN Patrizia,,,female,LU,Europe,1999,True,False,kaggleOlympic
5633,MATEOS Matheo,Matheo,MATEOS,male,PY,South America,2000,False,False,kaggleOlympic
5634,BRAIDOT Luca,Luca,BRAIDOT,male,IT,Europe,1991,False,False,kaggleOlympic
5635,AVONDETTO Simone,Simone,AVONDETTO,male,IT,Europe,2000,False,False,kaggleOlympic
5636,BERTA Martina,Martina,BERTA,female,IT,Europe,1998,False,False,kaggleOlympic
5637,TEOCCHI Chiara,Chiara,TEOCCHI,female,IT,Europe,1996,False,False,kaggleOlympic
5638,BERTAGNOLI Pietro,Pietro,BERTAGNOLI,male,IT,Europe,1999,False,False,kaggleOlympic
5639,JOBE Ousman,Ousman,JOBE,male,GM,Africa,2005,False,False,kaggleOlympic
5640,ANN Alasan,Alasan,ANN,male,US,North America,2000,False,False,kaggleOlympic
5641,SISSOKO Fode,Fode,SISSOKO,male,ML,Africa,1996,False,False,kaggleOlympic
5642,CLANCY Dean,Dean,CLANCY,male,IE,Europe,2001,False,False,kaggleOlympic
5643,MOOREHOUSE Daina,Daina,MOOREHOUSE,female,IE,Europe,2001,False,False,kaggleOlympic
5644,LEHANE Jennifer,Jennifer,LEHANE,female,IE,Europe,1998,False,False,kaggleOlympic
5645,MARLEY Jack,Jack,MARLEY,male,IE,Europe,2002,False,False,kaggleOlympic
5646,McGRORY Kelly,Kelly,McGRORY,female,IE,Europe,1996,False,False,kaggleOlympic
5647,HILL Danielle,Danielle,HILL,female,GB,Europe,1999,False,False,kaggleOlympic
5648,WALSH Aidan,Aidan,WALSH,male,GB,Europe,1997,False,False,kaggleOlympic
5649,JACKSON Shericka,Shericka,JACKSON,female,JM,North America,1994,False,False,kaggleOlympic
5650,BOMMADEVARA Dhiraj,Dhiraj,BOMMADEVARA,male,IN,Asia,2001,False,False,kaggleOlympic
5651,RAI Tarundee,Tarundee,RAI,male,IN,Asia,1984,False,False,kaggleOlympic
5652,JADHAV Pravin Ramesh,,,male,IN,Asia,1996,True,False,kaggleOlympic
5653,SIBIRTSEV Ilya,Ilya,SIBIRTSEV,male,RU,Europe,2001,False,False,kaggleOlympic
5654,KUMARI Deepika,Deepika,KUMARI,female,IN,Asia,1994,False,False,kaggleOlympic
5655,KAUR Bhajan,Bhajan,KAUR,female,IN,Asia,2005,False,False,kaggleOlympic
5656,BHAKAT Ankita,Ankita,BHAKAT,female,IN,Asia,1998,False,False,kaggleOlympic
5657,MYALIN Igor,Igor,MYALIN,male,UZ,Asia,1996,False,False,kaggleOlympic
5658,ZANOTTI Fabrizio,Fabrizio,ZANOTTI,male,PY,South America,1983,False,False,kaggleOlympic
5659,NARVAEZ Gabriela,Gabriela,NARVAEZ,female,AR,South America,1994,False,False,kaggleOlympic
5660,GRIGALASHVILI Tato,Tato,GRIGALASHVILI,male,GE,Europe,1999,False,False,kaggleOlympic
5661,INSFRAN Javier,Javier,INSFRAN,male,PY,South America,1999,False,False,kaggleOlympic
5662,VALIENTE AMARILLA Michelle Sharon,,,female,PY,South America,1998,True,False,kaggleOlympic
5663,POLETTI Giuliana,Giuliana,POLETTI,female,PY,South America,2000,False,False,kaggleOlympic
5664,CASTRO BURGOS Cecilia,,,female,ES,Europe,1997,True,False,kaggleOlympic
5665,CEREZO IGLESIAS Adriana,,,female,ES,Europe,2003,True,False,kaggleOlympic
5666,PEREZ POLO Javier,,,male,ES,Europe,1996,True,False,kaggleOlympic
5667,VICENTE YUNTA Adrian,,,male,ES,Europe,1999,True,False,kaggleOlympic
5668,SADIKU Donjeta,Donjeta,SADIKU,female,RS,Europe,1999,False,False,kaggleOlympic
5669,BATHILY Astan Katherine Feghe,,,female,CI,Africa,1999,True,False,kaggleOlympic
5670,KNIGHT-WISDOM Yona,,,male,GB,Europe,1995,False,False,kaggleOlympic
5671,NATARAJ Srihari,Srihari,NATARAJ,male,IN,Asia,2001,False,False,kaggleOlympic
5672,MORGAN Sophia Frances,,,female,FJ,Oceania,2003,True,False,kaggleOlympic
5673,DESINGHU Dhinidhi,Dhinidhi,DESINGHU,female,IN,Asia,2010,False,False,kaggleOlympic
5674,IDOWU Saheed,Saheed,IDOWU,male,CG,Africa,1990,False,False,kaggleOlympic
5675,HIEBERT Xenia,Xenia,HIEBERT,female,PY,South America,1998,False,False,kaggleOlympic
5676,ALMIRON Cesar,Cesar,ALMIRON,male,PY,South America,2001,False,False,kaggleOlympic
5677,SABINO Steven,Steven,SABINO,male,MZ,Africa,2006,False,False,kaggleOlympic
5678,CHIUMENTO Luca,Luca,CHIUMENTO,male,IT,Europe,1997,False,False,kaggleOlympic
5679,GOBBI Stefania,Stefania,GOBBI,female,IT,Europe,1995,False,False,kaggleOlympic
5680,GUERRA Clara,Clara,GUERRA,female,IT,Europe,1998,False,False,kaggleOlympic
5681,OPPO Stefano,Stefano,OPPO,male,IT,Europe,1994,False,False,kaggleOlympic
5682,PANIZZA Andrea,Andrea,PANIZZA,male,IT,Europe,1998,False,False,kaggleOlympic
5683,SOARES Gabriel,Gabriel,SOARES,male,BR,South America,1997,False,False,kaggleOlympic
5684,VICINO Giuseppe,Giuseppe,VICINO,male,IT,Europe,1993,False,False,kaggleOlympic
5685,ABBAGNALE Vincenzo,Vincenzo,ABBAGNALE,male,IT,Europe,1993,False,False,kaggleOlympic
5686,BUMBACA Veronica,Veronica,BUMBACA,female,IT,Europe,1999,False,False,kaggleOlympic
5687,VERITA' Davide,,,male,IT,Europe,2000,False,False,kaggleOlympic
5688,FRIGERIO Jacopo,Jacopo,FRIGERIO,male,IT,Europe,1998,False,False,kaggleOlympic
5689,GAETANI LISEO Emanuele,,,male,IT,Europe,1996,True,False,kaggleOlympic
5690,MONDELLI Elisa,Elisa,MONDELLI,female,IT,Europe,1998,False,False,kaggleOlympic
5691,MONFRECOLA Salvatore,Salvatore,MONFRECOLA,male,IT,Europe,1997,False,False,kaggleOlympic
5692,PIETRA CAPRINA Leonardo,,,male,IT,Europe,1997,True,False,kaggleOlympic
5693,ROCEK Aisha,Aisha,ROCEK,female,IT,Europe,1998,False,False,kaggleOlympic
5694,TERRAZZI Silvia,Silvia,TERRAZZI,female,IT,Europe,1995,False,False,kaggleOlympic
5695,ABAGNALE Giovanni,Giovanni,ABAGNALE,male,IT,Europe,1995,False,False,kaggleOlympic
5696,CODATO Giovanni,Giovanni,CODATO,male,IT,Europe,1999,False,False,kaggleOlympic
5697,COMINI Davide,Davide,COMINI,male,IT,Europe,2000,False,False,kaggleOlympic
5698,di MAURO Gennaro Alberto,,,male,IT,Europe,2001,True,False,kaggleOlympic
5699,LODO Matteo,Matteo,LODO,male,IT,Europe,1994,False,False,kaggleOlympic
5700,SARTORI Matteo,Matteo,SARTORI,male,IT,Europe,2002,False,False,kaggleOlympic
5701,de FILIPPIS Linda,,,female,IT,Europe,1999,True,False,kaggleOlympic
5702,DELLA VALLE Matteo,,,male,IT,Europe,1998,True,False,kaggleOlympic
5703,FAELLA Alessandra,Alessandra,FAELLA,female,IT,Europe,2000,False,False,kaggleOlympic
5704,GNATTA Alice,Alice,GNATTA,female,IT,Europe,2003,False,False,kaggleOlympic
5705,JOHANNES Helalia,Helalia,JOHANNES,female,,Africa,1980,False,False,kaggleOlympic
5706,McPHERSON Stephenie Ann,,,female,JM,North America,1988,True,False,kaggleOlympic
5707,NELSON Kemba,Kemba,NELSON,female,JM,North America,2000,False,False,kaggleOlympic
5708,GBAGBI Ruth,Ruth,GBAGBI,female,CI,Africa,1994,False,False,kaggleOlympic
5709,CISSE Cheick Sallah,,,male,CI,Africa,1993,True,False,kaggleOlympic
5710,ORTIZ Alondra,Alondra,ORTIZ,female,CR,North America,2002,False,False,kaggleOlympic
5711,VEGA Alberto,Alberto,VEGA,male,CR,North America,2005,False,False,kaggleOlympic
5712,AZCARRAGA Andres,Andres,AZCARRAGA,male,MX,North America,1993,False,False,kaggleOlympic
5713,KIPLIMO Jacob,Jacob,KIPLIMO,male,UG,Africa,2000,False,False,kaggleOlympic
5714,CHELANGAT Mercyline,Mercyline,CHELANGAT,female,UG,Africa,1997,False,False,kaggleOlympic
5715,CHELANGAT Sarah,Sarah,CHELANGAT,female,UG,Africa,2001,False,False,kaggleOlympic
5716,GIRMAY Biniam,Biniam,GIRMAY,male,ER,Africa,2000,False,False,kaggleOlympic
5717,MEREDOVA Valentina,Valentina,MEREDOVA,female,TM,Asia,1984,False,False,kaggleOlympic
5718,LIPARTELIANI Eteri,Eteri,LIPARTELIANI,female,GE,Europe,1999,False,False,kaggleOlympic
5719,BEKAURI Lasha,Lasha,BEKAURI,male,GE,Europe,2000,False,False,kaggleOlympic
5720,SOMKHISHVILI Sophio,Sophio,SOMKHISHVILI,female,GE,Europe,2000,False,False,kaggleOlympic
5721,SHAVDATUASHVILI Lasha,Lasha,SHAVDATUASHVILI,male,GE,Europe,1992,False,False,kaggleOlympic
5722,GEGA Luiza,Luiza,GEGA,female,AL,Europe,1988,False,False,kaggleOlympic
5723,EL ALLAOUI Majdouline,,,female,MA,Africa,2001,True,False,kaggleOlympic
5724,ABAKAROV Zelimkhan,Zelimkhan,ABAKAROV,male,RU,Europe,1993,False,False,kaggleOlympic
5725,TACCHINI Carlo,Carlo,TACCHINI,male,IT,Europe,1995,False,False,kaggleOlympic
5726,CASADEI Gabriele,Gabriele,CASADEI,male,IT,Europe,2002,False,False,kaggleOlympic
5727,PARDAYEVA Maysa,Maysa,PARDAYEVA,female,TM,Asia,2005,False,False,kaggleOlympic
5728,NIKOLOVA Stiliana,Stiliana,NIKOLOVA,female,EG,Africa,2005,False,False,kaggleOlympic
5729,TUSHISHVILI Guram,Guram,TUSHISHVILI,male,GE,Europe,1995,False,False,kaggleOlympic
5730,RAHIMOV Serdar,Serdar,RAHIMOV,male,TM,Asia,2004,False,False,kaggleOlympic
5731,MARGVELASHVILI Vazha,Vazha,MARGVELASHVILI,male,GE,Europe,1993,False,False,kaggleOlympic
5732,KALEYN Boryana,Boryana,KALEYN,female,BG,Europe,2000,False,False,kaggleOlympic
5733,ED DOGHMY Achraf,,,male,MA,Africa,1999,True,False,kaggleOlympic
5734,ASKILASHVILI Eter,Eter,ASKILASHVILI,female,GE,Europe,2003,False,False,kaggleOlympic
5735,REEVES Dean,Dean,REEVES,male,MA,Africa,1995,False,False,kaggleOlympic
