,Unnamed: 0,person,person_label,genders,dobs,countries,continents,hasMiddleName,hasProblematicName,hasNoLastName,person_label_norm,hasDifficultName,difficult_reason
156,156.0,http://www.wikidata.org/entity/Q101426608,Hadja Diaka Diakité,female,1950-01-01T00:00:00Z,Guinea,Africa,True,False,False,Hadja Diaka Diakité,True,non_ascii
157,157.0,http://www.wikidata.org/entity/Q101426780,Sanaba Kaba,female,1950-01-01T00:00:00Z,Guinea,Africa,False,False,False,Sanaba Kaba,False,
158,158.0,http://www.wikidata.org/entity/Q101429479,Amina Mohammed Baloni,female,1961-06-27T00:00:00Z,Nigeria,Africa,True,False,False,Amina Mohammed Baloni,False,
159,159.0,http://www.wikidata.org/entity/Q101437886,Davina Itoo,female,1983-08-02T00:00:00Z,Mauritius,Africa,False,False,False,Davina Itoo,False,
160,160.0,http://www.wikidata.org/entity/Q101463848,Zainab Ibrahim Kuchi,female,1958-01-01T00:00:00Z,Nigeria,Africa,True,False,False,Zainab Ibrahim Kuchi,False,
161,161.0,http://www.wikidata.org/entity/Q101464978,Hannatu Bashir,female,1992-10-02T00:00:00Z,Nigeria,Africa,False,False,False,Hannatu Bashir,False,
162,162.0,http://www.wikidata.org/entity/Q101465795,Fadila Muhammad,female,1992-01-01T00:00:00Z,Nigeria,Africa,False,False,False,Fadila Muhammad,False,
163,163.0,http://www.wikidata.org/entity/Q101468791,Susan Akene,female,1989-03-23T00:00:00Z,Nigeria,Africa,False,False,False,Susan Akene,False,
164,164.0,http://www.wikidata.org/entity/Q101470068,Yolanda Steyn,female,1972-08-22T00:00:00Z,South Africa,Africa,False,False,False,Yolanda Steyn,False,
165,165.0,http://www.wikidata.org/entity/Q101470935,Johanna Mafuyana,female,1927-09-18T00:00:00Z,Zimbabwe,Africa,False,False,False,Johanna Mafuyana,False,
166,166.0,http://www.wikidata.org/entity/Q101471550,Bouchra Zboured,female,1950-01-01T00:00:00Z,Morocco,Africa,False,False,False,Bouchra Zboured,False,
167,167.0,http://www.wikidata.org/entity/Q101478158,Irène Josianne Ngouhada,female,1978-09-10T00:00:00Z,Cameroon,Africa,True,False,False,Irène Josianne Ngouhada,True,non_ascii
168,168.0,http://www.wikidata.org/entity/Q101495761,Uzamat Akinbile Yussuf,female,1976-01-01T00:00:00Z,Nigeria,Africa,True,False,False,Uzamat Akinbile Yussuf,False,
169,169.0,http://www.wikidata.org/entity/Q101500083,Arlete Bombe,female,1983-01-01T00:00:00Z,Mozambique,Africa,False,False,False,Arlete Bombe,False,
170,170.0,http://www.wikidata.org/entity/Q101517016,Selma Hellal,female,1973-01-01T00:00:00Z,Algeria,Africa,False,False,False,Selma Hellal,False,
171,171.0,http://www.wikidata.org/entity/Q101528494,Yéli Monique Kam,female,1973-08-24T00:00:00Z,Burkina Faso,Africa,True,False,False,Yéli Monique Kam,True,non_ascii
172,172.0,http://www.wikidata.org/entity/Q101530455,Lihle Dhlomo,female,1990-01-01T00:00:00Z,South Africa,Africa,False,False,False,Lihle Dhlomo,False,
173,173.0,http://www.wikidata.org/entity/Q101539401,Sukai Mbye Bojang,female,1955-03-08T00:00:00Z,The Gambia,Africa,True,False,False,Sukai Mbye Bojang,False,
174,174.0,http://www.wikidata.org/entity/Q101541418,Rebecca Majeka,female,1939-01-01T00:00:00Z,South Africa,Africa,False,False,False,Rebecca Majeka,False,
175,175.0,http://www.wikidata.org/entity/Q101542310,Helena Amoako,female,1975-12-16T00:00:00Z,Ghana,Africa,False,False,False,Helena Amoako,False,
176,176.0,http://www.wikidata.org/entity/Q101542312,Dora Manu,female,1976-01-01T00:00:00Z,Ghana,Africa,False,False,False,Dora Manu,False,
177,177.0,http://www.wikidata.org/entity/Q101542492,Yetunde Arobieke,female,1960-05-06T00:00:00Z,Nigeria,Africa,False,False,False,Yetunde Arobieke,False,
178,178.0,http://www.wikidata.org/entity/Q101554077,Mable Esendi,female,1961-01-01T00:00:00Z,Kenya,Africa,False,False,False,Mable Esendi,False,
179,179.0,http://www.wikidata.org/entity/Q101554155,Florence Wanjiru,female,1950-01-01T00:00:00Z,Kenya,Africa,False,False,False,Florence Wanjiru,False,
180,180.0,http://www.wikidata.org/entity/Q101555742,Emebet Shiferaw,female,1973-03-13T00:00:00Z,Ethiopia,Africa,False,False,False,Emebet Shiferaw,False,
181,181.0,http://www.wikidata.org/entity/Q101557059,Ilse Wicksell,female,1959-08-10T00:00:00Z,South Africa,Africa,False,False,False,Ilse Wicksell,False,
182,182.0,http://www.wikidata.org/entity/Q101558792,Berhane Herpassa,female,1983-07-30T00:00:00Z,Ethiopia,Africa,False,False,False,Berhane Herpassa,False,
183,183.0,http://www.wikidata.org/entity/Q101560663,Mayra Rondo,female,1988-07-07T00:00:00Z,Equatorial Guinea,Africa,False,False,False,Mayra Rondo,False,
184,184.0,http://www.wikidata.org/entity/Q101562045,Linah Cheruiyot,female,1950-01-01T00:00:00Z,Kenya,Africa,False,False,False,Linah Cheruiyot,False,
185,185.0,http://www.wikidata.org/entity/Q101564367,Regina Chemeli,female,1970-01-01T00:00:00Z,Kenya,Africa,False,False,False,Regina Chemeli,False,
186,186.0,http://www.wikidata.org/entity/Q101564458,Esther Ndoumbé,female,1940-01-01T00:00:00Z,Cameroon,Africa,False,False,False,Esther Ndoumbé,True,non_ascii
187,187.0,http://www.wikidata.org/entity/Q101564924,Geneviève Obone,female,1990-01-01T00:00:00Z,Gabon,Africa,False,False,False,Geneviève Obone,True,non_ascii
188,188.0,http://www.wikidata.org/entity/Q101565284,Diane Zancy,female,1950-01-01T00:00:00Z,Gabon,Africa,False,False,False,Diane Zancy,False,
189,189.0,http://www.wikidata.org/entity/Q101566880,Rethabile Ramaphakela,female,1987-04-13T00:00:00Z,South Africa,Africa,False,False,False,Rethabile Ramaphakela,False,
190,190.0,http://www.wikidata.org/entity/Q101573786,Pearl Jansen,female,1950-01-01T00:00:00Z,South Africa,Africa,False,False,False,Pearl Jansen,False,
191,191.0,http://www.wikidata.org/entity/Q101579052,Viola Jelagat,female,1992-04-20T00:00:00Z,Kenya,Africa,False,False,False,Viola Jelagat,False,
192,192.0,http://www.wikidata.org/entity/Q101635665,Martha Udom,female,1970-01-01T00:00:00Z,Nigeria,Africa,False,False,False,Martha Udom,False,
193,193.0,http://www.wikidata.org/entity/Q101639556,Ismahane Lahmar,female,1982-10-25T00:00:00Z,Tunisia,Africa,False,False,False,Ismahane Lahmar,False,
194,194.0,http://www.wikidata.org/entity/Q101666095,Yejide Kilanko,female,1975-01-01T00:00:00Z,Nigeria,Africa,False,False,False,Yejide Kilanko,False,
195,195.0,http://www.wikidata.org/entity/Q101676922,Cora Amelia Musk,female,1923-08-16T00:00:00Z,South Africa,Africa,True,False,False,Cora Amelia Musk,False,
196,196.0,http://www.wikidata.org/entity/Q101724086,Edna Noy,female,1950-02-17T00:00:00Z,South Africa,Africa,False,False,False,Edna Noy,False,
197,197.0,http://www.wikidata.org/entity/Q101728544,Mouna Sabri,female,1984-02-02T00:00:00Z,Morocco,Africa,False,False,False,Mouna Sabri,False,
198,198.0,http://www.wikidata.org/entity/Q101743466,Ajibola Ponnle,female,1973-01-01T00:00:00Z,Nigeria,Africa,False,False,False,Ajibola Ponnle,False,
199,199.0,http://www.wikidata.org/entity/Q101807505,Aya Samaha,female,1992-03-31T00:00:00Z,Egypt,Africa,False,False,False,Aya Samaha,False,
200,200.0,http://www.wikidata.org/entity/Q101815447,Adaku Ufere-Awoonor,female,1985-07-07T00:00:00Z,Nigeria,Africa,False,False,False,Adaku Ufere-Awoonor,True,hyphen
201,201.0,http://www.wikidata.org/entity/Q101828009,Oceanne Iradukunda,female,1996-11-11T00:00:00Z,Rwanda,Africa,False,False,False,Oceanne Iradukunda,False,
202,202.0,http://www.wikidata.org/entity/Q101836469,Laila Gohar,female,1988-01-01T00:00:00Z,Egypt,Africa,False,False,False,Laila Gohar,False,
203,203.0,http://www.wikidata.org/entity/Q101857636,Rolande Ngo Issi,female,1981-01-01T00:00:00Z,Cameroon,Africa,True,False,False,Rolande Ngo Issi,False,
204,204.0,http://www.wikidata.org/entity/Q101888717,Tanatsei Gambura,female,1999-01-01T00:00:00Z,Zimbabwe,Africa,False,False,False,Tanatsei Gambura,False,
205,205.0,http://www.wikidata.org/entity/Q101958562,Mosun Belo-Olusoga,female,1957-09-13T00:00:00Z,Nigeria,Africa,False,False,False,Mosun Belo-Olusoga,True,hyphen
206,206.0,http://www.wikidata.org/entity/Q102026455,Arame Fall,female,1936-01-01T00:00:00Z,Senegal,Africa,False,False,False,Arame Fall,False,
207,207.0,http://www.wikidata.org/entity/Q102045752,Nomvelo Makhanya,female,1996-04-24T00:00:00Z,South Africa,Africa,False,False,False,Nomvelo Makhanya,False,
208,208.0,http://www.wikidata.org/entity/Q102045767,Nunu Khumalo,female,1992-04-15T00:00:00Z,South Africa,Africa,False,False,False,Nunu Khumalo,False,
209,209.0,http://www.wikidata.org/entity/Q102045932,Gcina Nkosi,female,1992-04-15T00:00:00Z,South Africa,Africa,False,False,False,Gcina Nkosi,False,
210,210.0,http://www.wikidata.org/entity/Q102046137,Lara Sousa,female,1991-01-01T00:00:00Z,Mozambique,Africa,False,False,False,Lara Sousa,False,
211,211.0,http://www.wikidata.org/entity/Q102046632,Sanaâ Mssoudy,female,1999-12-30T00:00:00Z,Morocco,Africa,False,False,False,Sanaâ Mssoudy,True,non_ascii
212,212.0,http://www.wikidata.org/entity/Q102047608,Jihan al-Mosli,female,1908-01-01T00:00:00Z,United Arab Republic,Africa,False,False,False,Jihan al-Mosli,True,hyphen
213,213.0,http://www.wikidata.org/entity/Q102073069,Rosebell Kagumire,female,1983-04-23T00:00:00Z,Uganda,Africa,False,False,False,Rosebell Kagumire,False,
214,214.0,http://www.wikidata.org/entity/Q102077235,Francesca Emanuel,female,1933-09-19T00:00:00Z,Nigeria,Africa,False,False,False,Francesca Emanuel,False,
215,215.0,http://www.wikidata.org/entity/Q102078342,Saida Hagi-Dirie Herzi,female,1950-01-01T00:00:00Z,Somalia,Africa,True,False,False,Saida Hagi-Dirie Herzi,True,hyphen
216,216.0,http://www.wikidata.org/entity/Q102105619,Rifkatu Adamu Chidawa,female,1956-02-08T00:00:00Z,Nigeria,Africa,True,False,False,Rifkatu Adamu Chidawa,False,
217,217.0,http://www.wikidata.org/entity/Q102108395,Lorcia Cooper,female,1978-11-09T00:00:00Z,South Africa,Africa,False,False,False,Lorcia Cooper,False,
218,218.0,http://www.wikidata.org/entity/Q102113346,Dorothy Akpene Amenuke,female,1968-01-01T00:00:00Z,Ghana,Africa,True,False,False,Dorothy Akpene Amenuke,False,
219,219.0,http://www.wikidata.org/entity/Q102115214,Obianuju Ekeocha,female,1979-01-01T00:00:00Z,Nigeria,Africa,False,False,False,Obianuju Ekeocha,False,
220,220.0,http://www.wikidata.org/entity/Q102127885,Priscilla Kuye,female,1940-08-18T00:00:00Z,Nigeria,Africa,False,False,False,Priscilla Kuye,False,
221,221.0,http://www.wikidata.org/entity/Q102136199,Arinola Fatimah Lawal,female,1969-10-26T00:00:00Z,Nigeria,Africa,True,False,False,Arinola Fatimah Lawal,False,
222,222.0,http://www.wikidata.org/entity/Q102162766,Hadja Mariama Sow,female,1942-01-01T00:00:00Z,Guinea,Africa,True,False,False,Hadja Mariama Sow,False,
223,223.0,http://www.wikidata.org/entity/Q102174802,Sinatu Ojikutu,female,1946-01-01T00:00:00Z,Nigeria,Africa,False,False,False,Sinatu Ojikutu,False,
224,224.0,http://www.wikidata.org/entity/Q102175095,Nabila Philip Atalla Seif,female,1951-11-06T00:00:00Z,Egypt,Africa,True,False,False,Nabila Philip Atalla Seif,False,
225,225.0,http://www.wikidata.org/entity/Q102177082,Titilayo Laoye-Tomori,female,1948-12-22T00:00:00Z,Nigeria,Africa,False,False,False,Titilayo Laoye-Tomori,True,hyphen
226,226.0,http://www.wikidata.org/entity/Q102182331,Blessing Nsiegbe,female,1965-09-18T00:00:00Z,Nigeria,Africa,False,False,False,Blessing Nsiegbe,False,
227,227.0,http://www.wikidata.org/entity/Q102182356,Rajae Aboulaich,female,1957-01-01T00:00:00Z,Morocco,Africa,False,False,False,Rajae Aboulaich,False,
228,228.0,http://www.wikidata.org/entity/Q102183138,Gloria Sengha Panda Shala,female,1993-04-20T00:00:00Z,Democratic Republic of the Congo,Africa,True,False,False,Gloria Sengha Panda Shala,False,
229,229.0,http://www.wikidata.org/entity/Q102184252,Alouf Jirari,female,1965-11-08T00:00:00Z,Morocco,Africa,False,False,False,Alouf Jirari,False,
230,230.0,http://www.wikidata.org/entity/Q102184439,Néfertiti Magahed,female,1953-01-06T00:00:00Z,Egypt,Africa,False,False,False,Néfertiti Magahed,True,non_ascii
231,231.0,http://www.wikidata.org/entity/Q102187913,Miriam Onuoha,female,1965-09-18T00:00:00Z,Nigeria,Africa,False,False,False,Miriam Onuoha,False,
232,232.0,http://www.wikidata.org/entity/Q102188984,Rahila Hadea Cudjoe,female,1948-10-06T00:00:00Z,Nigeria,Africa,True,False,False,Rahila Hadea Cudjoe,False,
233,233.0,http://www.wikidata.org/entity/Q102189005,Odile Sankara,female,1963-01-01T00:00:00Z,Burkina Faso,Africa,False,False,False,Odile Sankara,False,
234,234.0,http://www.wikidata.org/entity/Q102199040,Blessing Onuh,female,1976-06-30T00:00:00Z,Nigeria,Africa,False,False,False,Blessing Onuh,False,
235,235.0,http://www.wikidata.org/entity/Q102216511,Lee Visagie,female,1992-08-13T00:00:00Z,South Africa,Africa,False,False,False,Lee Visagie,False,
236,236.0,http://www.wikidata.org/entity/Q102222246,Khanya Mkangisa,female,1988-03-13T00:00:00Z,South Africa,Africa,False,False,False,Khanya Mkangisa,False,
237,237.0,http://www.wikidata.org/entity/Q102222264,Soso Rungqu,female,1983-05-24T00:00:00Z,South Africa,Africa,False,False,False,Soso Rungqu,False,
238,238.0,http://www.wikidata.org/entity/Q102225611,Michelle Beling,female,1988-01-01T00:00:00Z,South Africa,Africa,False,False,False,Michelle Beling,False,
239,239.0,http://www.wikidata.org/entity/Q102227958,Phatiah,female,2008-08-26T00:00:00Z,Nigeria,Africa,False,True,True,Phatiah,False,
240,240.0,http://www.wikidata.org/entity/Q102228500,Tolulope Akande-Sadipe,female,1966-03-29T00:00:00Z,Nigeria,Africa,False,False,False,Tolulope Akande-Sadipe,True,hyphen
241,241.0,http://www.wikidata.org/entity/Q102229778,Ogunlola Olubunmi,female,1965-07-19T00:00:00Z,Nigeria,Africa,False,False,False,Ogunlola Olubunmi,False,
242,242.0,http://www.wikidata.org/entity/Q102231137,Farida Arman,female,1938-02-20T00:00:00Z,Egypt,Africa,False,False,False,Farida Arman,False,
243,243.0,http://www.wikidata.org/entity/Q102251300,Hanan al-Barassi,female,1973-01-01T00:00:00Z,Libya,Africa,False,False,False,Hanan al-Barassi,True,hyphen
244,244.0,http://www.wikidata.org/entity/Q102252527,Chantelle Gray van Heerden,female,2000-01-01T00:00:00Z,South Africa,Africa,True,False,False,Chantelle Gray van Heerden,False,
245,245.0,http://www.wikidata.org/entity/Q102267785,Ishtar Lakhani,female,1985-01-01T00:00:00Z,South Africa,Africa,False,False,False,Ishtar Lakhani,False,
246,246.0,http://www.wikidata.org/entity/Q102271381,Uyaiedu Ikpe-Etim,female,1989-01-01T00:00:00Z,Nigeria,Africa,False,False,False,Uyaiedu Ikpe-Etim,True,hyphen
247,247.0,http://www.wikidata.org/entity/Q102271471,Ubah Ali,female,1996-01-01T00:00:00Z,Somaliland,Africa,False,False,False,Ubah Ali,False,
248,248.0,http://www.wikidata.org/entity/Q102271856,Gifty Eugenia Kwofie,female,1958-02-11T00:00:00Z,Ghana,Africa,True,False,False,Gifty Eugenia Kwofie,False,
249,249.0,http://www.wikidata.org/entity/Q102274396,Habiba El Bouazzaoui,female,1946-01-01T00:00:00Z,Morocco,Africa,True,False,False,Habiba El Bouazzaoui,False,
250,250.0,http://www.wikidata.org/entity/Q102274709,Fanja Rakotondrajao,female,1969-01-01T00:00:00Z,Madagascar,Africa,False,False,False,Fanja Rakotondrajao,False,
251,251.0,http://www.wikidata.org/entity/Q102274717,Melissa Reddy,female,1986-08-24T00:00:00Z,South Africa,Africa,False,False,False,Melissa Reddy,False,
252,252.0,http://www.wikidata.org/entity/Q102276688,Aïssata Moumouni,female,1939-10-19T00:00:00Z,Niger,Africa,False,False,False,Aïssata Moumouni,True,non_ascii
253,253.0,http://www.wikidata.org/entity/Q102282163,Nadeen Ashraf,female,1998-03-12T00:00:00Z,Egypt,Africa,False,False,False,Nadeen Ashraf,False,
254,254.0,http://www.wikidata.org/entity/Q102284287,Jemimah Kariuki,female,2000-01-01T00:00:00Z,Kenya,Africa,False,False,False,Jemimah Kariuki,False,
255,255.0,http://www.wikidata.org/entity/Q102289477,Michaella Russell,female,1992-04-16T00:00:00Z,South Africa,Africa,False,False,False,Michaella Russell,False,
256,256.0,http://www.wikidata.org/entity/Q102291424,Khtek,female,1995-01-01T00:00:00Z,Morocco,Africa,False,True,True,Khtek,False,
257,257.0,http://www.wikidata.org/entity/Q102292209,Douce Namwezi N'Ibamba,female,1989-02-11T00:00:00Z,Democratic Republic of the Congo,Africa,True,False,False,Douce Namwezi N'Ibamba,True,apostrophe
258,258.0,http://www.wikidata.org/entity/Q102293184,Gosette Lubondo,female,1993-01-01T00:00:00Z,Democratic Republic of the Congo,Africa,False,False,False,Gosette Lubondo,False,
259,259.0,http://www.wikidata.org/entity/Q102300433,Rébecca Walo Omana,female,1951-07-15T00:00:00Z,Democratic Republic of the Congo,Africa,True,False,False,Rébecca Walo Omana,True,non_ascii
260,260.0,http://www.wikidata.org/entity/Q102303137,Malaika Uwamahoro,female,1990-01-01T00:00:00Z,Rwanda,Africa,False,False,False,Malaika Uwamahoro,False,
261,261.0,http://www.wikidata.org/entity/Q102312435,Maryem Amkadni,female,1975-12-29T00:00:00Z,Morocco,Africa,False,False,False,Maryem Amkadni,False,
262,262.0,http://www.wikidata.org/entity/Q102318023,Hasnaa Zidani,female,1971-11-26T00:00:00Z,Morocco,Africa,False,False,False,Hasnaa Zidani,False,
263,263.0,http://www.wikidata.org/entity/Q102323079,Judy Ditchfield,female,1963-07-23T00:00:00Z,South Africa,Africa,False,False,False,Judy Ditchfield,False,
264,264.0,http://www.wikidata.org/entity/Q102353316,Noluthando Meje,female,1986-10-30T00:00:00Z,South Africa,Africa,False,False,False,Noluthando Meje,False,
265,265.0,http://www.wikidata.org/entity/Q102355525,Lynne McCarthy,female,1983-11-29T00:00:00Z,South Africa,Africa,False,False,False,Lynne McCarthy,False,
266,266.0,http://www.wikidata.org/entity/Q102375314,Keria Ibrahim,female,1973-03-22T00:00:00Z,Ethiopia,Africa,False,False,False,Keria Ibrahim,False,
267,267.0,http://www.wikidata.org/entity/Q102381675,Charlotte Ntamack,female,1979-01-01T00:00:00Z,Cameroon,Africa,False,False,False,Charlotte Ntamack,False,
268,268.0,http://www.wikidata.org/entity/Q102394814,Fikile Mthwalo,female,1989-04-13T00:00:00Z,Lesotho,Africa,False,False,False,Fikile Mthwalo,False,
269,269.0,http://www.wikidata.org/entity/Q102397087,Mary Anne Barlow,female,1973-11-21T00:00:00Z,South Africa,Africa,True,False,False,Mary Anne Barlow,False,
270,270.0,http://www.wikidata.org/entity/Q102398347,Isma Kaddouri,female,1987-10-12T00:00:00Z,Algeria,Africa,False,False,False,Isma Kaddouri,False,
271,271.0,http://www.wikidata.org/entity/Q102412581,Edith Nzuruike,female,1995-12-12T00:00:00Z,Nigeria,Africa,False,False,False,Edith Nzuruike,False,
272,272.0,http://www.wikidata.org/entity/Q102413678,Ratiba Derfoul,female,1983-07-25T00:00:00Z,Algeria,Africa,False,False,False,Ratiba Derfoul,False,
273,273.0,http://www.wikidata.org/entity/Q102419910,Dominique Donner,female,1971-01-01T00:00:00Z,South Africa,Africa,False,False,False,Dominique Donner,False,
274,274.0,http://www.wikidata.org/entity/Q102419927,Cindy Schwulst,female,1991-01-01T00:00:00Z,South Africa,Africa,False,False,False,Cindy Schwulst,False,
275,275.0,http://www.wikidata.org/entity/Q102423552,Cindy Swanepoel,female,1981-12-15T00:00:00Z,South Africa,Africa,False,False,False,Cindy Swanepoel,False,
276,276.0,http://www.wikidata.org/entity/Q102424782,Nobuhle Mahlasela,female,1982-04-10T00:00:00Z,South Africa,Africa,False,False,False,Nobuhle Mahlasela,False,
277,277.0,http://www.wikidata.org/entity/Q102425219,Nejla Nouaili,female,1980-01-19T00:00:00Z,Tunisia,Africa,False,False,False,Nejla Nouaili,False,
278,278.0,http://www.wikidata.org/entity/Q102430251,Josina Z. Machel,female,1976-04-01T00:00:00Z,Mozambique,Africa,True,False,False,Josina Z. Machel,True,punctuation|initials
279,279.0,http://www.wikidata.org/entity/Q102431988,Fatma Ayadi,female,1979-04-28T00:00:00Z,Tunisia,Africa,False,False,False,Fatma Ayadi,False,
280,280.0,http://www.wikidata.org/entity/Q102432291,Retha Heymann,female,2000-01-01T00:00:00Z,South Africa,Africa,False,False,False,Retha Heymann,False,
281,281.0,http://www.wikidata.org/entity/Q102440524,Boutheina Hafassa,female,1986-01-20T00:00:00Z,Tunisia,Africa,False,False,False,Boutheina Hafassa,False,
282,282.0,http://www.wikidata.org/entity/Q102481401,Marwa Dridi,female,1986-06-29T00:00:00Z,Tunisia,Africa,False,False,False,Marwa Dridi,False,
283,283.0,http://www.wikidata.org/entity/Q102582633,Houda Barkouki,female,1989-06-28T00:00:00Z,Morocco,Africa,False,False,False,Houda Barkouki,False,
284,284.0,http://www.wikidata.org/entity/Q10263813,Dama Bete,female,1984-08-28T00:00:00Z,Mozambique,Africa,False,False,False,Dama Bete,False,
285,285.0,http://www.wikidata.org/entity/Q1026465,Rebecca Kadaga,female,1956-05-24T00:00:00Z,Uganda,Africa,False,False,False,Rebecca Kadaga,False,
286,286.0,http://www.wikidata.org/entity/Q10269022,Dulce Braga,female,1958-04-16T00:00:00Z,Angola,Africa,False,False,False,Dulce Braga,False,
287,287.0,http://www.wikidata.org/entity/Q10271926,Elisa Cossa,female,1980-07-03T00:00:00Z,Mozambique,Africa,False,False,False,Elisa Cossa,False,
288,288.0,http://www.wikidata.org/entity/Q102783033,Hélène Diarra,female,1955-01-01T00:00:00Z,Mali,Africa,False,False,False,Hélène Diarra,True,non_ascii
289,289.0,http://www.wikidata.org/entity/Q10278393,Eva Nill,female,1909-06-25T00:00:00Z,Egypt,Africa,False,False,False,Eva Nill,False,
290,290.0,http://www.wikidata.org/entity/Q102810465,Lindiwe Chibi,female,1976-01-01T00:00:00Z,South Africa,Africa,False,False,False,Lindiwe Chibi,False,
