person,person_label,genders,dobs,countries,continents
http://www.wikidata.org/entity/Q102419831,Elena Antón Pascual,female,1901-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102419872,Romina Biagioli,female,1989-04-03T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q102420306,Karina Vilches,female,1985-04-18T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q102421039,Neus Aguado,female,1955-01-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q102421953,Cida Pedrosa,female,1963-10-18T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102423925,Victoria Vampa,female,1960-05-05T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q102424431,Graciela Gelmini,female,1901-01-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q102426655,Mayra Jordán,female,1994-07-02T00:00:00Z,Panama,South America
http://www.wikidata.org/entity/Q102429561,Daniela Nicolás,female,1992-06-26T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q102430107,Silvia Giuliatti Winter,female,1965-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q1024918,Julia Vial,female,1977-06-24T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q1025215,Rossana de los Ríos,female,1975-09-16T00:00:00Z,Paraguay,South America
http://www.wikidata.org/entity/Q102550169,Soledad Acuña,female,1975-03-23T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q102573296,Priscila Leal da Silva,female,1989-03-10T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q10260438,Cora Rónai,female,1953-07-31T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q10260593,Corina Von Lasperg,female,1941-05-19T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q10261210,Costanza Pascolato,female,1939-09-19T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q10261323,Cozete Barbosa,female,1956-02-25T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q10261449,Creusa Cartola,female,1927-03-27T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q10261568,Cris Bonna,female,1964-03-09T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q10261569,Cris Braun,female,1962-06-29T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q10261571,Cris Nicolotti,female,1959-08-15T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q10261572,Cris Poli,female,1945-06-24T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q10261573,Cris Vianna,female,1977-04-11T00:00:00Z,Brazil,South America
